alternative,Q,Region,PLS,System,method,profile,rank
Lusaka_PLS100_PV+battery,0.03918853247691003,Lusaka,100,PV+battery,vikor,resilient,72
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,73
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,74
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,75
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,76
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,77
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,78
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,79
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,80
Lusaka_PLS100_PV+battery,0.04479692735608617,Lusaka,100,PV+battery,vikor,resilient,81
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,82
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,83
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,84
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,85
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,86
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,87
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,88
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,89
Lusaka_PLS100_PV+battery,0.04665432761876564,Lusaka,100,PV+battery,vikor,resilient,90
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,91
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,92
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,93
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,94
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,95
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,96
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,97
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,98
Lusaka_PLS100_PV+battery,0.05181981696641742,Lusaka,100,PV+battery,vikor,resilient,99
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,100
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,101
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,102
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,103
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,104
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,105
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,106
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,107
Lusaka_PLS100_PV+battery,0.05328521389705548,Lusaka,100,PV+battery,vikor,resilient,108
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,109
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,110
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,111
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,112
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,113
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,114
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,115
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,116
Lusaka_PLS100_PV+battery,0.05805545899273188,Lusaka,100,PV+battery,vikor,resilient,117
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,118
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,119
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,120
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,121
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,122
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,123
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,124
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,125
Lusaka_PLS100_PV+battery,0.058437411378592694,Lusaka,100,PV+battery,vikor,resilient,126
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,127
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,128
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,129
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,130
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,131
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,132
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,133
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,134
Lusaka_PLS100_PV+battery,0.06131014820581636,Lusaka,100,PV+battery,vikor,resilient,135
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,136
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,137
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,138
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,139
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,140
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,141
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,142
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,143
Lusaka_PLS100_PV+battery,0.06307283991495558,Lusaka,100,PV+battery,vikor,resilient,144
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,145
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,146
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,147
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,148
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,149
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,150
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,151
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,152
Lusaka_PLS100_PV+battery,0.06564047970350186,Lusaka,100,PV+battery,vikor,resilient,153
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,154
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,155
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,156
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,157
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,158
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,159
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,160
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,161
Lusaka_PLS100_PV+battery,0.0672592341234833,Lusaka,100,PV+battery,vikor,resilient,162
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,163
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,164
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,165
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,166
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,167
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,168
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,169
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,170
Lusaka_PLS100_PV+battery,0.07176618636047657,Lusaka,100,PV+battery,vikor,resilient,171
Accra_PLS100_Diesel only,0.0722312474078695,Accra,100,Diesel only,vikor,resilient,172
Lodwar_PLS100_Diesel only,0.0722312474078695,Lodwar,100,Diesel only,vikor,resilient,173
Lusaka_PLS100_Diesel only,0.0722312474078695,Lusaka,100,Diesel only,vikor,resilient,174
Accra_PLS100_Diesel only,0.0722312474078695,Accra,100,Diesel only,vikor,resilient,175
Accra_PLS100_Diesel only,0.0722312474078695,Accra,100,Diesel only,vikor,resilient,176
Lodwar_PLS100_Diesel only,0.0722312474078695,Lodwar,100,Diesel only,vikor,resilient,177
Lusaka_PLS100_Diesel only,0.0722312474078695,Lusaka,100,Diesel only,vikor,resilient,178
Lusaka_PLS100_Diesel only,0.0722312474078695,Lusaka,100,Diesel only,vikor,resilient,179
Lodwar_PLS100_Diesel only,0.0722312474078695,Lodwar,100,Diesel only,vikor,resilient,180
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,181
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,182
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,183
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,184
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,185
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,186
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,187
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,188
Lusaka_PLS100_PV+battery,0.07380384603683447,Lusaka,100,PV+battery,vikor,resilient,189
Lodwar_PLS100_Diesel only,0.07393597479610073,Lodwar,100,Diesel only,vikor,resilient,190
Lodwar_PLS100_Diesel only,0.07393597479610073,Lodwar,100,Diesel only,vikor,resilient,191
Accra_PLS100_Diesel only,0.07393597479610073,Accra,100,Diesel only,vikor,resilient,192
Accra_PLS100_Diesel only,0.07393597479610073,Accra,100,Diesel only,vikor,resilient,193
Lusaka_PLS100_Diesel only,0.07393597479610073,Lusaka,100,Diesel only,vikor,resilient,194
Lodwar_PLS100_Diesel only,0.07393597479610073,Lodwar,100,Diesel only,vikor,resilient,195
Lusaka_PLS100_Diesel only,0.07393597479610073,Lusaka,100,Diesel only,vikor,resilient,196
Lusaka_PLS100_Diesel only,0.07393597479610073,Lusaka,100,Diesel only,vikor,resilient,197
Accra_PLS100_Diesel only,0.07393597479610073,Accra,100,Diesel only,vikor,resilient,198
Accra_PLS100_Diesel only,0.07435229353658059,Accra,100,Diesel only,vikor,resilient,199
Lodwar_PLS100_Diesel only,0.07435229353658059,Lodwar,100,Diesel only,vikor,resilient,200
Lodwar_PLS100_Diesel only,0.07435229353658059,Lodwar,100,Diesel only,vikor,resilient,201
Accra_PLS100_Diesel only,0.07435229353658059,Accra,100,Diesel only,vikor,resilient,202
Lusaka_PLS100_Diesel only,0.07435229353658059,Lusaka,100,Diesel only,vikor,resilient,203
Lodwar_PLS100_Diesel only,0.07435229353658059,Lodwar,100,Diesel only,vikor,resilient,204
Lusaka_PLS100_Diesel only,0.07435229353658059,Lusaka,100,Diesel only,vikor,resilient,205
Accra_PLS100_Diesel only,0.07435229353658059,Accra,100,Diesel only,vikor,resilient,206
Lusaka_PLS100_Diesel only,0.07435229353658059,Lusaka,100,Diesel only,vikor,resilient,207
Accra_PLS100_Diesel only,0.07480852421633191,Accra,100,Diesel only,vikor,resilient,208
Lodwar_PLS100_Diesel only,0.07480852421633191,Lodwar,100,Diesel only,vikor,resilient,209
Lodwar_PLS100_Diesel only,0.07480852421633191,Lodwar,100,Diesel only,vikor,resilient,210
Lusaka_PLS100_Diesel only,0.07480852421633191,Lusaka,100,Diesel only,vikor,resilient,211
Accra_PLS100_Diesel only,0.07480852421633191,Accra,100,Diesel only,vikor,resilient,212
Lodwar_PLS100_Diesel only,0.07480852421633191,Lodwar,100,Diesel only,vikor,resilient,213
Accra_PLS100_Diesel only,0.07480852421633191,Accra,100,Diesel only,vikor,resilient,214
Lusaka_PLS100_Diesel only,0.07480852421633191,Lusaka,100,Diesel only,vikor,resilient,215
Lusaka_PLS100_Diesel only,0.07480852421633191,Lusaka,100,Diesel only,vikor,resilient,216
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,217
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,218
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,219
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,220
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,221
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,222
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,223
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,224
Lusaka_PLS100_PV+battery,0.0774192618652662,Lusaka,100,PV+battery,vikor,resilient,225
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,226
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,227
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,228
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,229
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,230
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,231
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,232
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,233
Lusaka_PLS100_PV+battery,0.0782823513823595,Lusaka,100,PV+battery,vikor,resilient,234
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,235
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,236
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,237
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,238
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,239
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,240
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,241
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,242
Lusaka_PLS100_PV+battery,0.07879921140963225,Lusaka,100,PV+battery,vikor,resilient,243
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,244
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,245
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,246
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,247
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,248
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,249
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,250
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,251
Lusaka_PLS100_PV+battery,0.0796537104863361,Lusaka,100,PV+battery,vikor,resilient,252
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,253
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,254
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,255
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,256
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,257
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,258
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,259
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,260
Accra_PLS100_PV+battery,0.08226547876227513,Accra,100,PV+battery,vikor,resilient,261
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,262
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,263
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,264
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,265
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,266
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,267
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,268
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,269
Lodwar_PLS100_PV+battery,0.08297003759894031,Lodwar,100,PV+battery,vikor,resilient,270
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,271
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,272
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,273
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,274
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,275
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,276
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,277
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,278
Lusaka_PLS100_PV+battery,0.08514646390659251,Lusaka,100,PV+battery,vikor,resilient,279
Lusaka_PLS100_PV+battery,0.08654246427477942,Lusaka,100,PV+battery,vikor,resilient,280
Lusaka_PLS100_PV+battery,0.08654246427477942,Lusaka,100,PV+battery,vikor,resilient,281
