alternative,Q,Region,PLS,System,method,profile,rank
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,46
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,47
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,48
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,49
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,50
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,51
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,52
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,53
Lusaka_PLS100_PV+battery,0.08097076299142701,Lusaka,100,PV+battery,vikor,economic,54
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,55
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,56
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,57
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,58
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,59
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,60
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,61
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,62
Lusaka_PLS100_PV+battery,0.08380601731692927,Lusaka,100,PV+battery,vikor,economic,63
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,64
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,65
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,66
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,67
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,68
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,69
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,70
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,71
Lusaka_PLS100_PV+battery,0.08843052856722111,Lusaka,100,PV+battery,vikor,economic,72
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,73
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,74
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,75
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,76
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,77
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,78
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,79
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,80
Lusaka_PLS100_PV+battery,0.10108610131344371,Lusaka,100,PV+battery,vikor,economic,81
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,82
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,83
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,84
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,85
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,86
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,87
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,88
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,89
Lusaka_PLS100_PV+battery,0.10527740107917027,Lusaka,100,PV+battery,vikor,economic,90
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,91
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,92
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,93
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,94
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,95
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,96
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,97
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,98
Lusaka_PLS100_PV+battery,0.116933539353558,Lusaka,100,PV+battery,vikor,economic,99
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,100
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,101
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,102
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,103
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,104
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,105
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,106
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,107
Lusaka_PLS100_PV+battery,0.1202402675453692,Lusaka,100,PV+battery,vikor,economic,108
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,109
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,110
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,111
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,112
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,113
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,114
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,115
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,116
Lusaka_PLS100_PV+battery,0.13100452097727316,Lusaka,100,PV+battery,vikor,economic,117
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,118
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,119
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,120
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,121
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,122
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,123
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,124
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,125
Lusaka_PLS100_PV+battery,0.1318664121794784,Lusaka,100,PV+battery,vikor,economic,126
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,127
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,128
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,129
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,130
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,131
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,132
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,133
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,134
Lusaka_PLS100_PV+battery,0.13834886048793674,Lusaka,100,PV+battery,vikor,economic,135
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,136
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,137
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,138
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,139
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,140
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,141
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,142
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,143
Lusaka_PLS100_PV+battery,0.14232644652364965,Lusaka,100,PV+battery,vikor,economic,144
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,145
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,146
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,147
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,148
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,149
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,150
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,151
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,152
Lusaka_PLS100_PV+battery,0.14812043086856377,Lusaka,100,PV+battery,vikor,economic,153
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,154
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,155
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,156
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,157
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,158
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,159
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,160
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,161
Lusaka_PLS100_PV+battery,0.1517732165160954,Lusaka,100,PV+battery,vikor,economic,162
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,163
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,164
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,165
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,166
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,167
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,168
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,169
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,170
Lusaka_PLS100_PV+battery,0.16194333882877357,Lusaka,100,PV+battery,vikor,economic,171
Lusaka_PLS100_Diesel only,0.16299276812958277,Lusaka,100,Diesel only,vikor,economic,172
Lodwar_PLS100_Diesel only,0.16299276812958277,Lodwar,100,Diesel only,vikor,economic,173
Accra_PLS100_Diesel only,0.16299276812958277,Accra,100,Diesel only,vikor,economic,174
Lodwar_PLS100_Diesel only,0.16299276812958277,Lodwar,100,Diesel only,vikor,economic,175
Lodwar_PLS100_Diesel only,0.16299276812958277,Lodwar,100,Diesel only,vikor,economic,176
Accra_PLS100_Diesel only,0.16299276812958277,Accra,100,Diesel only,vikor,economic,177
Lusaka_PLS100_Diesel only,0.16299276812958277,Lusaka,100,Diesel only,vikor,economic,178
Accra_PLS100_Diesel only,0.16299276812958277,Accra,100,Diesel only,vikor,economic,179
Lusaka_PLS100_Diesel only,0.16299276812958277,Lusaka,100,Diesel only,vikor,economic,180
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,181
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,182
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,183
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,184
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,185
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,186
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,187
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,188
Lusaka_PLS100_PV+battery,0.1665414013442967,Lusaka,100,PV+battery,vikor,economic,189
Lodwar_PLS100_Diesel only,0.16683955530113934,Lodwar,100,Diesel only,vikor,economic,190
Lusaka_PLS100_Diesel only,0.16683955530113934,Lusaka,100,Diesel only,vikor,economic,191
Accra_PLS100_Diesel only,0.16683955530113934,Accra,100,Diesel only,vikor,economic,192
Lodwar_PLS100_Diesel only,0.16683955530113934,Lodwar,100,Diesel only,vikor,economic,193
Accra_PLS100_Diesel only,0.16683955530113934,Accra,100,Diesel only,vikor,economic,194
Accra_PLS100_Diesel only,0.16683955530113934,Accra,100,Diesel only,vikor,economic,195
Lusaka_PLS100_Diesel only,0.16683955530113934,Lusaka,100,Diesel only,vikor,economic,196
Lodwar_PLS100_Diesel only,0.16683955530113934,Lodwar,100,Diesel only,vikor,economic,197
Lusaka_PLS100_Diesel only,0.16683955530113934,Lusaka,100,Diesel only,vikor,economic,198
Lodwar_PLS100_Diesel only,0.167778995590075,Lodwar,100,Diesel only,vikor,economic,199
Accra_PLS100_Diesel only,0.167778995590075,Accra,100,Diesel only,vikor,economic,200
Accra_PLS100_Diesel only,0.167778995590075,Accra,100,Diesel only,vikor,economic,201
Lodwar_PLS100_Diesel only,0.167778995590075,Lodwar,100,Diesel only,vikor,economic,202
Lusaka_PLS100_Diesel only,0.167778995590075,Lusaka,100,Diesel only,vikor,economic,203
Lusaka_PLS100_Diesel only,0.167778995590075,Lusaka,100,Diesel only,vikor,economic,204
Accra_PLS100_Diesel only,0.167778995590075,Accra,100,Diesel only,vikor,economic,205
Lusaka_PLS100_Diesel only,0.167778995590075,Lusaka,100,Diesel only,vikor,economic,206
Lodwar_PLS100_Diesel only,0.167778995590075,Lodwar,100,Diesel only,vikor,economic,207
Lodwar_PLS100_Diesel only,0.1688084988046382,Lodwar,100,Diesel only,vikor,economic,208
Lusaka_PLS100_Diesel only,0.1688084988046382,Lusaka,100,Diesel only,vikor,economic,209
Accra_PLS100_Diesel only,0.1688084988046382,Accra,100,Diesel only,vikor,economic,210
Lusaka_PLS100_Diesel only,0.1688084988046382,Lusaka,100,Diesel only,vikor,economic,211
Lusaka_PLS100_Diesel only,0.1688084988046382,Lusaka,100,Diesel only,vikor,economic,212
Accra_PLS100_Diesel only,0.1688084988046382,Accra,100,Diesel only,vikor,economic,213
Lodwar_PLS100_Diesel only,0.1688084988046382,Lodwar,100,Diesel only,vikor,economic,214
Accra_PLS100_Diesel only,0.1688084988046382,Accra,100,Diesel only,vikor,economic,215
Lodwar_PLS100_Diesel only,0.1688084988046382,Lodwar,100,Diesel only,vikor,economic,216
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,217
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,218
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,219
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,220
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,221
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,222
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,223
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,224
Lusaka_PLS100_PV+battery,0.17469973523666407,Lusaka,100,PV+battery,vikor,economic,225
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,226
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,227
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,228
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,229
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,230
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,231
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,232
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,233
Lusaka_PLS100_PV+battery,0.17664733208128588,Lusaka,100,PV+battery,vikor,economic,234
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,235
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,236
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,237
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,238
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,239
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,240
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,241
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,242
Lusaka_PLS100_PV+battery,0.1778136479017093,Lusaka,100,PV+battery,vikor,economic,243
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,244
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,245
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,246
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,247
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,248
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,249
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,250
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,251
Lusaka_PLS100_PV+battery,0.17974186006575618,Lusaka,100,PV+battery,vikor,economic,252
Lodwar_PLS100_Diesel only,0.1841239531717602,Lodwar,100,Diesel only,vikor,economic,253
Lodwar_PLS100_Diesel only,0.1841239531717602,Lodwar,100,Diesel only,vikor,economic,254
Accra_PLS100_Diesel only,0.1841239531717602,Accra,100,Diesel only,vikor,economic,255
Accra_PLS100_Diesel only,0.1841239531717602,Accra,100,Diesel only,vikor,economic,256
Lusaka_PLS100_Diesel only,0.1841239531717602,Lusaka,100,Diesel only,vikor,economic,257
Accra_PLS100_Diesel only,0.1841239531717602,Accra,100,Diesel only,vikor,economic,258
Lodwar_PLS100_Diesel only,0.1841239531717602,Lodwar,100,Diesel only,vikor,economic,259
Lusaka_PLS100_Diesel only,0.1841239531717602,Lusaka,100,Diesel only,vikor,economic,260
Lusaka_PLS100_Diesel only,0.1841239531717602,Lusaka,100,Diesel only,vikor,economic,261
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,262
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,263
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,264
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,265
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,266
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,267
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,268
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,269
Accra_PLS100_PV+battery,0.1856354221498294,Accra,100,PV+battery,vikor,economic,270
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,271
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,272
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,273
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,274
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,275
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,276
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,277
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,278
Lodwar_PLS100_PV+battery,0.1872252880211712,Lodwar,100,PV+battery,vikor,economic,279
Lusaka_PLS100_Diesel only,0.18796244506482715,Lusaka,100,Diesel only,vikor,economic,280
Lusaka_PLS100_Diesel only,0.18796244506482715,Lusaka,100,Diesel only,vikor,economic,281
Lodwar_PLS100_Diesel only,0.18796244506482715,Lodwar,100,Diesel only,vikor,economic,282
Accra_PLS100_Diesel only,0.18796244506482715,Accra,100,Diesel only,vikor,economic,283
Accra_PLS100_Diesel only,0.18796244506482715,Accra,100,Diesel only,vikor,economic,284
Accra_PLS100_Diesel only,0.18796244506482715,Accra,100,Diesel only,vikor,economic,285
Lodwar_PLS100_Diesel only,0.18796244506482715,Lodwar,100,Diesel only,vikor,economic,286
Lusaka_PLS100_Diesel only,0.18796244506482715,Lusaka,100,Diesel only,vikor,economic,287
Lodwar_PLS100_Diesel only,0.18796244506482715,Lodwar,100,Diesel only,vikor,economic,288
